index,year,state,commodity_name,refed_food_department,refed_food_category,acres_planted,acres_harvested,us_dollars_harvested,tons_harvested,percent_maturity,acres_unharvested,yield_tons_per_acre,price_per_ton,tons_never_harvested,tons_never_harvested_not_marketable,tons_never_harvested_inedible,tons_never_harvested_bad_weather,tons_never_harvested_pests_disease,tons_never_harvested_market_dynamics,tons_never_harvested_other
2504,2016,wisconsin,sweet corn,produce,sweet corn,61500.0,60300.0,48958000.0,512550.0,0.5,1200.0,8.5,95.5,5100.0,1428.0,1428.0,214.2,3.2,0.7,2025.9
2505,2016,florida,tangelos,produce,tangelos,2500.0,2500.0,8784000.0,18000.0,0.5,0.0,7.2,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2506,2016,florida,tangerines,produce,tangerines,8300.0,8300.0,32784000.0,67000.0,0.5,0.0,8.1,489.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2507,2016,california,tomatoes,produce,tomatoes,287500.0,285300.0,1310483000.0,13038210.0,0.5,2200.0,45.7,100.5,50270.0,14075.6,14075.6,2111.3,31.7,6.5,19969.3
2508,2016,florida,tomatoes,produce,tomatoes,30000.0,28000.0,382200000.0,364000.0,0.5,2000.0,13.0,1050.0,13000.0,3640.0,3640.0,546.0,8.2,1.7,5164.1
2509,2016,indiana,tomatoes,produce,tomatoes,8300.0,8000.0,30954000.0,260000.0,0.5,300.0,32.5,119.1,4875.0,1365.0,1365.0,204.8,3.1,0.6,1936.5
2510,2016,michigan,tomatoes,produce,tomatoes,6000.0,5700.0,33919000.0,158175.0,0.5,300.0,27.8,214.4,4170.0,1167.6,1167.6,175.1,2.6,0.5,1656.5
2511,2016,new jersey,tomatoes,produce,tomatoes,3900.0,3800.0,51626000.0,49400.0,0.5,100.0,13.0,1045.1,650.0,182.0,182.0,27.3,0.4,0.1,258.2
2512,2016,north carolina,tomatoes,produce,tomatoes,3500.0,3400.0,57127000.0,52700.0,0.5,100.0,15.5,1084.0,775.0,217.0,217.0,32.6,0.5,0.1,307.9
2513,2016,ohio,tomatoes,produce,tomatoes,5800.0,5600.0,46862000.0,141400.0,0.5,200.0,25.2,331.4,2520.0,705.6,705.6,105.8,1.6,0.3,1001.0
2514,2016,south carolina,tomatoes,produce,tomatoes,3400.0,3300.0,32340000.0,46200.0,0.5,100.0,14.0,700.0,700.0,196.0,196.0,29.4,0.4,0.1,278.1
2515,2016,tennessee,tomatoes,produce,tomatoes,3900.0,3600.0,48310000.0,60300.0,0.5,300.0,16.8,801.2,2520.0,705.6,705.6,105.8,1.6,0.3,1001.0
2516,2016,virginia,tomatoes,produce,tomatoes,2600.0,2400.0,23184000.0,25200.0,0.5,200.0,10.5,920.0,1050.0,294.0,294.0,44.1,0.7,0.1,417.1
2517,2016,arizona,watermelon,produce,watermelons,5500.0,5500.0,35244000.0,122375.0,0.5,0.0,22.2,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,2016,california,watermelon,produce,watermelons,10500.0,10400.0,102211000.0,280800.0,0.5,100.0,27.0,364.0,1350.0,378.0,378.0,56.7,0.9,0.2,536.3
2519,2016,delaware,watermelon,produce,watermelons,3900.0,3800.0,19418000.0,69350.0,0.5,100.0,18.2,280.0,910.0,254.8,254.8,38.2,0.6,0.1,361.5
2520,2016,florida,watermelon,produce,watermelons,22500.0,22200.0,125097000.0,388500.0,0.5,300.0,17.5,322.0,2625.0,735.0,735.0,110.2,1.7,0.3,1042.8
2521,2016,georgia,watermelon,produce,watermelons,21000.0,20900.0,83140000.0,355300.0,0.5,100.0,17.0,234.0,850.0,238.0,238.0,35.7,0.5,0.1,337.7
2522,2016,indiana,watermelon,produce,watermelons,6700.0,6600.0,34056000.0,141900.0,0.5,100.0,21.5,240.0,1075.0,301.0,301.0,45.2,0.7,0.1,427.0
2523,2016,maryland,watermelon,produce,watermelons,4600.0,4200.0,16953000.0,72450.0,0.5,400.0,17.2,234.0,3440.0,963.2,963.2,144.5,2.2,0.4,1366.5
2524,2016,missouri,watermelon,produce,watermelons,2800.0,2700.0,12192000.0,52650.0,0.5,100.0,19.5,231.6,975.0,273.0,273.0,41.0,0.6,0.1,387.3
2525,2016,north carolina,watermelon,produce,watermelons,6600.0,6300.0,20576000.0,72450.0,0.5,300.0,11.5,284.0,1725.0,483.0,483.0,72.4,1.1,0.2,685.2
2526,2016,south carolina,watermelon,produce,watermelons,4700.0,4400.0,23918000.0,79200.0,0.5,300.0,18.0,302.0,2700.0,756.0,756.0,113.4,1.7,0.4,1072.5
2527,2016,texas,watermelon,produce,watermelons,28000.0,25000.0,73950000.0,362500.0,0.5,3000.0,14.5,204.0,21750.0,6090.0,6090.0,913.5,13.7,2.8,8640.0
2528,2017,alabama,pecans,dry goods,nuts and seeds,8400.0,8400.0,3628000.0,925.0,0.5,0.0,0.1,3922.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,2017,alabama,peanuts,dry goods,nuts and seeds,195000.0,193000.0,155683000.0,352225.0,0.5,2000.0,1.8,442.0,1800.0,504.0,504.0,75.6,1.1,0.2,715.0
2530,2017,arizona,pecans,dry goods,nuts and seeds,16000.0,16000.0,70000000.0,14000.0,0.5,0.0,0.9,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2531,2017,arkansas,peanuts,dry goods,nuts and seeds,30000.0,29000.0,32277000.0,76850.0,0.5,1000.0,2.6,420.0,1300.0,364.0,364.0,54.6,0.8,0.2,516.4
2532,2017,california,almonds,dry goods,nuts and seeds,1030000.0,1030000.0,5603950000.0,1135000.0,0.5,0.0,1.1,4937.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2533,2017,california,pistachios,dry goods,nuts and seeds,250000.0,250000.0,1014507000.0,300150.0,0.5,0.0,1.2,3380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,2017,california,walnuts,dry goods,nuts and seeds,335000.0,335000.0,1568700000.0,630000.0,0.5,0.0,1.9,2490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2535,2017,california,pecans,dry goods,nuts and seeds,3600.0,3600.0,11500000.0,2500.0,0.5,0.0,0.7,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,2017,florida,peanuts,dry goods,nuts and seeds,195000.0,185000.0,146159000.0,319125.0,0.5,10000.0,1.7,458.0,8500.0,2380.0,2380.0,357.0,5.4,1.1,3376.5
2537,2017,georgia,pecans,dry goods,nuts and seeds,120000.0,120000.0,256800000.0,53500.0,0.5,0.0,0.4,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,2017,georgia,peanuts,dry goods,nuts and seeds,835000.0,825000.0,789467000.0,1786125.0,0.5,10000.0,2.2,442.0,11000.0,3080.0,3080.0,462.0,6.9,1.4,4369.6
2539,2017,hawaii,macadamias,dry goods,nuts and seeds,17000.0,17000.0,53900000.0,24500.0,0.5,0.0,1.4,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2540,2017,louisiana,pecans,dry goods,nuts and seeds,12300.0,12300.0,12250000.0,4000.0,0.5,0.0,0.3,3062.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2541,2017,mississippi,peanuts,dry goods,nuts and seeds,44000.0,43000.0,35432000.0,86000.0,0.5,1000.0,2.0,412.0,1000.0,280.0,280.0,42.0,0.6,0.1,397.2
2542,2017,new mexico,pecans,dry goods,nuts and seeds,43500.0,43500.0,220800000.0,46000.0,0.5,0.0,1.1,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,2017,new mexico,peanuts,dry goods,nuts and seeds,7600.0,7600.0,7687000.0,13300.0,0.5,0.0,1.8,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2544,2017,north carolina,peanuts,dry goods,nuts and seeds,119000.0,117000.0,113689000.0,239850.0,0.5,2000.0,2.0,474.0,2000.0,560.0,560.0,84.0,1.3,0.3,794.5
2545,2017,oklahoma,pecans,dry goods,nuts and seeds,86000.0,86000.0,24230000.0,7000.0,0.5,0.0,0.1,3461.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,2017,oklahoma,peanuts,dry goods,nuts and seeds,22000.0,21000.0,19845000.0,39690.0,0.5,1000.0,1.9,500.0,950.0,266.0,266.0,39.9,0.6,0.1,377.4
2547,2017,oregon,hazelnuts,dry goods,nuts and seeds,40000.0,40000.0,73600000.0,32000.0,0.5,0.0,0.8,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2548,2017,south carolina,peanuts,dry goods,nuts and seeds,122000.0,118000.0,105728000.0,236000.0,0.5,4000.0,2.0,448.0,4000.0,1120.0,1120.0,168.0,2.5,0.5,1589.0
2549,2017,texas,pecans,dry goods,nuts and seeds,115000.0,115000.0,110010000.0,24500.0,0.5,0.0,0.2,4490.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,2017,texas,peanuts,dry goods,nuts and seeds,275000.0,210000.0,199399000.0,348600.0,0.5,65000.0,1.7,572.0,55250.0,15470.0,15470.0,2320.5,34.8,7.2,21947.5
2551,2017,virginia,peanuts,dry goods,nuts and seeds,27000.0,27000.0,28651000.0,59940.0,0.5,0.0,2.2,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,2017,california,olives,dry goods,"pickles, olives, and pickled vegetables",40000.0,40000.0,186649000.0,192300.0,0.5,0.0,4.8,970.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,2017,california,apples,produce,apples,13000.0,13000.0,74980000.0,115000.0,0.5,0.0,8.8,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,2017,connecticut,apples,produce,apples,1800.0,1800.0,19895000.0,14750.0,0.5,0.0,8.2,1348.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,2017,idaho,apples,produce,apples,2100.0,2100.0,8150000.0,23700.0,0.5,0.0,11.3,343.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,2017,illinois,apples,produce,apples,1700.0,1700.0,13840000.0,11200.0,0.5,0.0,6.6,1235.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2557,2017,maine,apples,produce,apples,2700.0,2700.0,16473000.0,19600.0,0.5,0.0,7.3,840.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,2017,maryland,apples,produce,apples,1800.0,1800.0,9278000.0,24200.0,0.5,0.0,13.4,383.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,2017,massachusetts,apples,produce,apples,3300.0,3300.0,18539000.0,24800.0,0.5,0.0,7.5,747.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,2017,michigan,apples,produce,apples,33000.0,33000.0,272310000.0,450000.0,0.5,0.0,13.6,605.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2561,2017,minnesota,apples,produce,apples,2900.0,2900.0,20900000.0,12850.0,0.5,0.0,4.4,1626.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2562,2017,new jersey,apples,produce,apples,2200.0,2200.0,34890000.0,19250.0,0.5,0.0,8.8,1812.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2563,2017,new york,apples,produce,apples,43600.0,43600.0,357238000.0,675000.0,0.5,0.0,15.5,529.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2564,2017,north carolina,apples,produce,apples,5200.0,5200.0,25199000.0,52000.0,0.5,0.0,10.0,484.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,2017,ohio,apples,produce,apples,4000.0,4000.0,27702000.0,29450.0,0.5,0.0,7.4,940.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2566,2017,oregon,apples,produce,apples,5000.0,5000.0,38674000.0,87600.0,0.5,0.0,17.5,441.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2567,2017,pennsylvania,apples,produce,apples,20000.0,20000.0,117287000.0,264000.0,0.5,0.0,13.2,444.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2568,2017,vermont,apples,produce,apples,2100.0,2100.0,22789000.0,15450.0,0.5,0.0,7.4,1475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,2017,virginia,apples,produce,apples,10000.0,10000.0,48557000.0,112500.0,0.5,0.0,11.2,431.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2570,2017,washington,apples,produce,apples,165000.0,165000.0,2430353000.0,3750000.0,0.5,0.0,22.7,648.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2571,2017,west virginia,apples,produce,apples,4800.0,4800.0,18096000.0,51000.0,0.5,0.0,10.6,354.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2572,2017,wisconsin,apples,produce,apples,4000.0,4000.0,26297000.0,24500.0,0.5,0.0,6.1,1073.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2573,2017,california,apricots,produce,apricots,10300.0,10300.0,34870000.0,37000.0,0.5,0.0,3.6,942.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,2017,washington,apricots,produce,apricots,1000.0,1000.0,9686000.0,8650.0,0.5,0.0,8.6,1119.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,2017,california,artichokes,produce,artichokes,7200.0,7200.0,65520000.0,46800.0,0.5,0.0,6.5,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2576,2017,california,asparagus,produce,asparagus,8300.0,8000.0,34650000.0,10000.0,0.5,300.0,1.2,3465.0,180.0,50.4,50.4,7.6,0.1,0.0,71.5
2577,2017,michigan,asparagus,produce,asparagus,12000.0,11300.0,26136000.0,15255.0,0.5,700.0,1.4,1713.3,490.0,137.2,137.2,20.6,0.3,0.1,194.6
2578,2017,new jersey,asparagus,produce,asparagus,2200.0,2100.0,13054000.0,3570.0,0.5,100.0,1.7,3656.6,85.0,23.8,23.8,3.6,0.1,0.0,33.8
2579,2017,washington,asparagus,produce,asparagus,5100.0,4900.0,26832000.0,13230.0,0.5,200.0,2.7,2028.1,270.0,75.6,75.6,11.3,0.2,0.0,107.3
2580,2017,california,avocados,produce,avocados,51500.0,51500.0,382460000.0,170000.0,0.5,0.0,3.3,2249.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2581,2017,florida,avocados,produce,avocados,5900.0,5900.0,8014000.0,16900.0,0.5,0.0,2.9,474.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2582,2017,hawaii,avocados,produce,avocados,740.0,740.0,1538000.0,780.0,0.5,0.0,1.1,1971.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2583,2017,hawaii,bananas,produce,bananas,950.0,950.0,6028000.0,3330.0,0.5,0.0,3.5,1810.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2584,2017,california,peppers,produce,bell peppers,16000.0,15900.0,282452000.0,333900.0,0.5,100.0,21.0,845.9,1050.0,294.0,294.0,44.1,0.7,0.1,417.1
2585,2017,florida,peppers,produce,bell peppers,12500.0,12000.0,188940000.0,201000.0,0.5,500.0,16.8,940.0,4200.0,1176.0,1176.0,176.4,2.6,0.5,1668.4
2586,2017,georgia,peppers,produce,bell peppers,3500.0,3400.0,43581000.0,49300.0,0.5,100.0,14.5,884.0,725.0,203.0,203.0,30.4,0.5,0.1,288.0
2587,2017,michigan,peppers,produce,bell peppers,2300.0,2200.0,15318000.0,28050.0,0.5,100.0,12.8,546.1,640.0,179.2,179.2,26.9,0.4,0.1,254.2
2588,2017,new jersey,peppers,produce,bell peppers,3500.0,3400.0,39381000.0,47600.0,0.5,100.0,14.0,827.3,700.0,196.0,196.0,29.4,0.4,0.1,278.1
2589,2017,new york,peppers,produce,bell peppers,1000.0,900.0,5196000.0,5175.0,0.5,100.0,5.8,1004.1,290.0,81.2,81.2,12.2,0.2,0.0,115.2
2590,2017,north carolina,peppers,produce,bell peppers,2200.0,2100.0,25487000.0,28350.0,0.5,100.0,13.5,899.0,675.0,189.0,189.0,28.4,0.4,0.1,268.1
2591,2017,ohio,peppers,produce,bell peppers,1400.0,1300.0,11700000.0,14625.0,0.5,100.0,11.2,800.0,560.0,156.8,156.8,23.5,0.4,0.1,222.5
2592,2017,pennsylvania,peppers,produce,bell peppers,1100.0,1000.0,13522000.0,11500.0,0.5,100.0,11.5,1175.8,575.0,161.0,161.0,24.2,0.4,0.1,228.4
2593,2017,oregon,blackberries,produce,blackberries,6300.0,6300.0,31115000.0,20125.0,0.5,0.0,3.2,1546.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2594,2017,california,blueberries,produce,blueberries,6600.0,6600.0,137596000.0,31515.0,0.5,0.0,4.8,4366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2595,2017,florida,blueberries,produce,blueberries,5200.0,5200.0,84633000.0,10035.0,0.5,0.0,1.9,8433.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2596,2017,georgia,blueberries,produce,blueberries,8800.0,8800.0,73527000.0,16455.0,0.5,0.0,1.9,4468.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2597,2017,maine,blueberries,produce,blueberries,17000.0,17000.0,17561000.0,33900.0,0.5,0.0,2.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2598,2017,michigan,blueberries,produce,blueberries,20000.0,20000.0,116400000.0,51000.0,0.5,0.0,2.6,2282.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2599,2017,mississippi,blueberries,produce,blueberries,1500.0,1500.0,5755000.0,1935.0,0.5,0.0,1.3,2974.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,2017,new jersey,blueberries,produce,blueberries,9300.0,9300.0,77882000.0,20590.0,0.5,0.0,2.2,3782.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2601,2017,new york,blueberries,produce,blueberries,800.0,800.0,3771000.0,810.0,0.5,0.0,1.0,4655.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2602,2017,north carolina,blueberries,produce,blueberries,6300.0,6300.0,53797000.0,12850.0,0.5,0.0,2.0,4186.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2603,2017,oregon,blueberries,produce,blueberries,11700.0,11700.0,147665000.0,55390.0,0.5,0.0,4.7,2665.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2604,2017,washington,blueberries,produce,blueberries,13700.0,13700.0,114882000.0,58690.0,0.5,0.0,4.3,1957.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2605,2017,arizona,broccoli,produce,broccoli,9600.0,9600.0,75533000.0,67200.0,0.5,0.0,7.0,1124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2606,2017,california,broccoli,produce,broccoli,120000.0,119000.0,850183000.0,952000.0,0.5,1000.0,8.0,893.0,4000.0,1120.0,1120.0,168.0,2.5,0.5,1589.0
2607,2017,arizona,cabbage,produce,cabbage,3300.0,3300.0,29164000.0,83325.0,0.5,0.0,25.2,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608,2017,california,cabbage,produce,cabbage,14900.0,14500.0,158625000.0,275500.0,0.5,400.0,19.0,575.8,3800.0,1064.0,1064.0,159.6,2.4,0.5,1509.5
2609,2017,florida,cabbage,produce,cabbage,9000.0,8600.0,47508000.0,154800.0,0.5,400.0,18.0,306.9,3600.0,1008.0,1008.0,151.2,2.3,0.5,1430.1
2610,2017,georgia,cabbage,produce,cabbage,4100.0,3800.0,20583000.0,79800.0,0.5,300.0,21.0,257.9,3150.0,882.0,882.0,132.3,2.0,0.4,1251.3
2611,2017,michigan,cabbage,produce,cabbage,4000.0,3900.0,14619000.0,66300.0,0.5,100.0,17.0,220.5,850.0,238.0,238.0,35.7,0.5,0.1,337.7
2612,2017,new york,cabbage,produce,cabbage,13200.0,12700.0,74434000.0,263525.0,0.5,500.0,20.8,282.5,5200.0,1456.0,1456.0,218.4,3.3,0.7,2065.6
2613,2017,north carolina,cabbage,produce,cabbage,2800.0,2700.0,11416000.0,37800.0,0.5,100.0,14.0,302.0,700.0,196.0,196.0,29.4,0.4,0.1,278.1
2614,2017,texas,cabbage,produce,cabbage,6400.0,6000.0,32040000.0,90000.0,0.5,400.0,15.0,356.0,3000.0,840.0,840.0,126.0,1.9,0.4,1191.7
2615,2017,wisconsin,cabbage,produce,cabbage,5200.0,5100.0,42918000.0,140250.0,0.5,100.0,27.5,306.0,1375.0,385.0,385.0,57.8,0.9,0.2,546.2
2616,2017,arizona,cantaloupe,produce,cantaloupe,16000.0,15700.0,84427000.0,176625.0,0.5,300.0,11.2,478.0,1680.0,470.4,470.4,70.6,1.1,0.2,667.4
2617,2017,california,cantaloupe,produce,cantaloupe,35000.0,34300.0,155636000.0,471625.0,0.5,700.0,13.8,330.0,4830.0,1352.4,1352.4,202.9,3.0,0.6,1918.7
2618,2017,florida,cantaloupe,produce,cantaloupe,2300.0,2200.0,10296000.0,28600.0,0.5,100.0,13.0,360.0,650.0,182.0,182.0,27.3,0.4,0.1,258.2
2619,2017,georgia,cantaloupe,produce,cantaloupe,4600.0,4500.0,15498000.0,31500.0,0.5,100.0,7.0,492.0,350.0,98.0,98.0,14.7,0.2,0.0,139.0
2620,2017,indiana,cantaloupe,produce,cantaloupe,1600.0,1500.0,8280000.0,17250.0,0.5,100.0,11.5,480.0,575.0,161.0,161.0,24.2,0.4,0.1,228.4
2621,2017,north carolina,cantaloupe,produce,cantaloupe,1300.0,1200.0,6396000.0,12300.0,0.5,100.0,10.2,520.0,510.0,142.8,142.8,21.4,0.3,0.1,202.6
2622,2017,pennsylvania,cantaloupe,produce,cantaloupe,1000.0,950.0,4442000.0,6890.0,0.5,50.0,7.3,644.7,182.5,51.1,51.1,7.7,0.1,0.0,72.5
2623,2017,south carolina,cantaloupe,produce,cantaloupe,1000.0,900.0,5720000.0,13950.0,0.5,100.0,15.5,410.0,775.0,217.0,217.0,32.6,0.5,0.1,307.9
2624,2017,texas,cantaloupe,produce,cantaloupe,2100.0,2000.0,5280000.0,11000.0,0.5,100.0,5.5,480.0,275.0,77.0,77.0,11.6,0.2,0.0,109.2
2625,2017,california,carrots,produce,carrots,62500.0,58500.0,635624000.0,1082250.0,0.5,4000.0,18.5,587.3,37000.0,10360.0,10360.0,1554.0,23.3,4.8,14697.9
2626,2017,michigan,carrots,produce,carrots,4100.0,4000.0,14948000.0,74000.0,0.5,100.0,18.5,202.0,925.0,259.0,259.0,38.8,0.6,0.1,367.4
2627,2017,texas,carrots,produce,carrots,2000.0,1900.0,4771000.0,22800.0,0.5,100.0,12.0,209.3,600.0,168.0,168.0,25.2,0.4,0.1,238.3
2628,2017,washington,carrots,produce,carrots,7100.0,7000.0,31966000.0,245000.0,0.5,100.0,35.0,130.5,1750.0,490.0,490.0,73.5,1.1,0.2,695.2
2629,2017,wisconsin,carrots,produce,carrots,4500.0,4500.0,8820000.0,126000.0,0.5,0.0,28.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2630,2017,arizona,cauliflower,produce,cauliflower,5800.0,5700.0,86153000.0,52725.0,0.5,100.0,9.2,1634.0,460.0,128.8,128.8,19.3,0.3,0.1,182.7
2631,2017,california,cauliflower,produce,cauliflower,40900.0,40100.0,329584000.0,401000.0,0.5,800.0,10.0,821.9,4000.0,1120.0,1120.0,168.0,2.5,0.5,1589.0
2632,2017,california,celery,produce,celery,30000.0,29700.0,305411000.0,742500.0,0.5,300.0,25.0,411.3,3750.0,1050.0,1050.0,157.5,2.4,0.5,1489.6
2633,2017,michigan,celery,produce,celery,2200.0,2100.0,16636000.0,61950.0,0.5,100.0,29.5,268.5,1475.0,413.0,413.0,62.0,0.9,0.2,585.9
2634,2017,california,cherries,produce,cherries,33000.0,33000.0,330773000.0,97800.0,0.5,0.0,3.0,3382.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2635,2017,michigan,cherries,produce,cherries,33000.0,33000.0,55783000.0,115900.0,0.5,0.0,3.5,481.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2636,2017,new york,cherries,produce,cherries,1400.0,1400.0,2436000.0,4000.0,0.5,0.0,2.9,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2637,2017,oregon,cherries,produce,cherries,13000.0,13000.0,70210000.0,55900.0,0.5,0.0,4.3,1256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2638,2017,utah,cherries,produce,cherries,3300.0,3300.0,7600000.0,13000.0,0.5,0.0,3.9,584.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2639,2017,washington,cherries,produce,cherries,42500.0,42500.0,479609000.0,275050.0,0.5,0.0,6.5,1743.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2640,2017,wisconsin,cherries,produce,cherries,1600.0,1600.0,2109000.0,5650.0,0.5,0.0,3.5,373.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2641,2017,arizona,chili peppers,produce,chili peppers,1400.0,1200.0,2039000.0,3900.0,0.5,200.0,3.2,522.8,320.0,89.6,89.6,13.4,0.2,0.0,127.1
2642,2017,california,chili peppers,produce,chili peppers,4900.0,4800.0,58874000.0,93600.0,0.5,100.0,19.5,629.0,975.0,273.0,273.0,41.0,0.6,0.1,387.3
2643,2017,new mexico,chili peppers,produce,chili peppers,8100.0,7600.0,44553000.0,62700.0,0.5,500.0,8.2,710.6,2050.0,574.0,574.0,86.1,1.3,0.3,814.3
2644,2017,texas,chili peppers,produce,chili peppers,2700.0,2400.0,8096000.0,6600.0,0.5,300.0,2.8,1226.7,420.0,117.6,117.6,17.6,0.3,0.1,166.8
2645,2017,massachusetts,cranberries,produce,cranberries,12300.0,12300.0,59652000.0,95570.0,0.5,0.0,7.8,624.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2646,2017,new jersey,cranberries,produce,cranberries,2700.0,2700.0,17254000.0,23665.0,0.5,0.0,8.8,729.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2647,2017,oregon,cranberries,produce,cranberries,2800.0,2800.0,12777000.0,24485.0,0.5,0.0,8.7,521.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2648,2017,washington,cranberries,produce,cranberries,1500.0,1500.0,6264000.0,7382.5,0.5,0.0,4.9,848.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2649,2017,wisconsin,cranberries,produce,cranberries,20600.0,20600.0,156141000.0,268600.0,0.5,0.0,13.0,581.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650,2017,alabama,cucumbers,produce,cucumbers,5600.0,5400.0,16659000.0,37800.0,0.5,200.0,7.0,440.7,700.0,196.0,196.0,29.4,0.4,0.1,278.1
2651,2017,california,cucumbers,produce,cucumbers,8200.0,8200.0,35485000.0,71750.0,0.5,0.0,8.8,494.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2652,2017,florida,cucumbers,produce,cucumbers,26000.0,25900.0,137601000.0,265475.0,0.5,100.0,10.2,518.3,510.0,142.8,142.8,21.4,0.3,0.1,202.6
2653,2017,georgia,cucumbers,produce,cucumbers,9500.0,9500.0,43853000.0,83125.0,0.5,0.0,8.8,527.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2654,2017,michigan,cucumbers,produce,cucumbers,38000.0,37500.0,79739000.0,281250.0,0.5,500.0,7.5,283.5,1875.0,525.0,525.0,78.8,1.2,0.2,744.8
2655,2017,new jersey,cucumbers,produce,cucumbers,3000.0,2900.0,16431000.0,23200.0,0.5,100.0,8.0,708.2,400.0,112.0,112.0,16.8,0.3,0.1,158.9
2656,2017,north carolina,cucumbers,produce,cucumbers,10500.0,10500.0,28699000.0,84000.0,0.5,0.0,8.0,341.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2657,2017,ohio,cucumbers,produce,cucumbers,2100.0,2000.0,5376000.0,17000.0,0.5,100.0,8.5,316.2,425.0,119.0,119.0,17.8,0.3,0.1,168.8
